Id,SalePrice
1817,109799.27494792914
1818,166008.55801354436
1819,125564.19615333673
1820,35964.56371280842
1821,113055.12016735482
1822,160631.95645496104
1823,45440.18340901297
1824,143286.75640867505
1825,150015.1245200184
1826,93835.12942417752
1827,106172.2660658086
1828,143768.0912045951
1829,158785.404098988
1830,150023.14708195365
1831,152233.27878748014
1832,69139.64219714561
1833,157673.32310319267
1834,107561.20536243875
1835,103585.36479629489
1836,128206.27799495048
1837,75282.03556581552
1838,111314.60965747078
1839,115309.02837376198
1840,158053.127119096
1841,126881.77411156456
1842,89911.73349801154
1843,126440.71046364936
1844,157247.18387997482
1845,149411.57400147215
1846,153656.05893158598
1847,172636.68416522344
1848,38245.96315157891
1849,122176.99660755863
1850,116423.35606900771
1851,137596.13407977117
1852,124834.24793966982
1853,117415.47973251907
1854,158462.04048735037
1855,151302.64469780604
1856,228165.28605608788
1857,120283.30408210336
1858,140746.5631300201
1859,111639.08763125719
1860,137432.81351507624
1861,113375.82321362355
1862,322968.15135715256
1863,308537.26110767684
1864,308554.2153914107
1865,357703.4017458578
1866,344201.91834228736
1867,218718.8543615599
1868,279569.6818450711
1869,210367.3138314798
1870,221741.09456697624
1871,273483.7943632715
1872,175737.36345635873
1873,241092.20747095422
1874,145273.30602539802
1875,183595.71503106825
1876,198298.72055979428
1877,201711.5347106745
1878,203767.5152310896
1879,131691.68974382774
1880,130445.82728763815
1881,233910.2020100017
1882,234099.1506534209
1883,181211.5994243691
1884,200581.3756514595
1885,229670.12995361647
1886,283261.61496890587
1887,219188.55194103363
1888,251295.59917010338
1889,167726.34401878662
1890,100759.91346390772
1891,123114.3793921448
1892,93201.57630863035
1893,124660.62649044389
1894,115549.4470690217
1895,130992.87248067703
1896,123364.01480350835
1897,103429.6347964392
1898,95058.64089411258
1899,162993.88434384047
1900,163545.98678768234
1901,194266.5051129994
1902,167054.57983065007
1903,240063.3625287441
1904,158384.14418350923
1905,198161.77281438286
1906,157021.59977695934
1907,206346.25831006438
1908,110925.92050692096
1909,138239.40187876933
1910,125019.875026775
1911,234200.8582625023
1912,303485.5562341621
1913,151509.506622035
1914,63975.93389211607
1915,334578.21260297846
1916,45521.38809840439
1917,232037.48919403699
1918,136397.53131498914
1919,153254.68776463618
1920,157445.37554856244
1921,367221.1921710408
1922,336865.2287183684
1923,232298.59241855174
1924,210463.41025535046
1925,206326.46219538525
1926,364359.8395067531
1927,122141.08971821464
1928,167493.22166852985
1929,111370.08018728095
1930,121580.80359203595
1931,117376.20708192576
1932,123197.12490949017
1933,199136.64795943833
1934,180508.63866442052
1935,168071.75409024587
1936,203898.2373920072
1937,180497.87331844372
1938,172239.48477986798
1939,265320.23731115466
1940,202742.5450071458
1941,165651.0750149702
1942,170787.220051986
1943,240568.19516147667
1944,380642.2646027646
1945,401089.09021353413
1946,123256.02577231039
1947,287275.9568294511
1948,169721.06355270412
1949,253071.54747059994
1950,194139.85536957864
1951,241930.3391845306
1952,201817.84196397272
1953,179364.53695071576
1954,185241.30881418794
1955,132915.2847780849
1956,286438.9227370896
1957,154811.07381263765
1958,264500.04205383844
1959,141764.20007712435
1960,94831.81040767388
1961,130376.61642048293
1962,92320.48261681193
1963,103583.16622517287
1964,104261.51223918301
1965,133519.67932532582
1966,145184.70945471938
1967,307400.91355049843
1968,403244.6708005578
1969,384008.7159058244
1970,385863.9865699217
1971,436282.4724132397
1972,361144.6345511499
1973,302121.02130033757
1974,344271.76261806925
1975,472790.640755704
1976,282834.30172642536
1977,355887.09289677633
1978,337516.48195474123
1979,321405.9499515525
1980,184355.14658426627
1981,342879.5824906249
1982,220615.31522645924
1983,211573.36262596183
1984,178487.5572587116
1985,229114.14119182323
1986,200476.4122202042
1987,203909.8432518149
1988,170580.96115334186
1989,192072.8076163744
1990,209290.21574151976
1991,230122.63173719984
1992,227768.74523172976
1993,166699.5952653592
1994,232046.41181742185
1995,181282.31422351074
1996,287047.93790314015
1997,328620.04636964126
1998,298925.0411826402
1999,313370.6912484699
2000,326538.4570995898
2001,296949.2633850964
2002,251183.02220115048
2003,241516.15114898322
2004,284606.17779243056
2005,231605.23604037781
2006,228576.140607599
2007,246326.98339348618
2008,228329.78234166466
2009,211387.567937234
2010,195245.87018650776
2011,141922.911454693
2012,183810.2316461702
2013,180850.53181278025
2014,187152.36350804364
2015,219543.16099733923
2016,197438.0943469492
2017,202552.71064919274
2018,112883.29740572773
2019,126085.32960412005
2020,77620.44892066217
2021,97065.57016448566
2022,204300.26818684797
2023,135319.24736094364
2024,294484.0189573052
2025,359163.1029622252
2026,179666.6897538809
2027,159337.8437619984
2028,155569.7003647266
2029,171567.45421375026
2030,262127.60069445038
2031,240384.91609129385
2032,270455.37230632413
2033,256332.73016022082
2034,188203.16235610907
2035,234713.85807368002
2036,203898.17320650123
2037,215221.5008039712
2038,321826.13576111844
2039,239471.65741630777
2040,323368.3342814794
2041,298205.1135098568
2042,211577.04855839658
2043,176265.02795126574
2044,177141.12283992354
2045,203236.39288488805
2046,145682.04494759976
2047,128888.40644440037
2048,148692.5969074518
2049,134073.13358612097
2050,168301.77818024805
2051,107292.913363764
2052,121251.99797108123
2053,149041.5131328322
2054,75810.70742252038
2055,169684.14810680022
2056,143622.19334720325
2057,99832.27361467044
2058,209321.29602271918
2059,123625.8815625917
2060,174751.47511517402
2061,165175.5999362644
2062,119323.74249557412
2063,122096.93607858854
2064,129466.18975583819
2065,120538.66793204326
2066,172256.8933598601
2067,123243.49347210611
2068,146336.11241859436
2069,81919.0484656322
2070,115028.34527600073
2071,96114.32540697983
2072,143761.85819430713
2073,119135.54831301275
2074,169584.2961143768
2075,165201.61122559168
2076,127356.78400799294
2077,150421.92605737766
2078,124306.41181544977
2079,137841.99976565264
2080,111123.99780357949
2081,123199.09742608812
2082,124205.74156983069
2083,159954.29883773654
2084,108064.42165983614
2085,99197.44808318187
2086,113817.69812335458
2087,112958.72835939663
2088,89560.23751717462
2089,81597.22046076867
2090,120587.06214763952
2091,95750.42110480677
2092,133526.51237961807
2093,140354.85535598168
2094,113904.93144566071
2095,152104.0888455229
2096,88184.42385760142
2097,96273.55817665701
2098,154113.86606355483
2099,32940.70877701556
2100,56219.75673643383
2101,111942.39297743962
2102,128621.70956097351
2103,99056.52820607816
2104,147642.5021011937
2105,139968.91916293715
2106,32916.29900487617
2107,193385.7083639722
2108,120004.2472764175
2109,107766.20987426426
2110,111031.3164760542
2111,130497.21681768529
2112,146286.00549006887
2113,115075.21618355048
2114,107474.20313995011
2115,166497.9389514664
2116,129397.51365078095
2117,147905.10003228654
2118,135439.67355359258
2119,110284.87823652237
2120,106281.69563494687
2121,94358.37652137666
2122,116958.2432228502
2123,94362.41670448618
2124,185477.82702190574
2125,126295.18043800798
2126,159765.66526561178
2127,186418.9126649453
2128,133623.28951135563
2129,75717.80314811028
2130,133661.157871205
2131,122804.73932081531
2132,114478.25064068177
2133,133431.16274223843
2134,115984.41560823732
2135,106230.81086632516
2136,65632.31580665999
2137,102378.45519618562
2138,123813.96398528805
2139,141128.39966997592
2140,142735.70944314386
2141,177174.93769799435
2142,132264.17312910972
2143,154842.46563324943
2144,109708.84103783057
2145,136487.90702191374
2146,192390.49554426997
2147,137308.0275587777
2148,142789.6021337824
2149,144539.7678988672
2150,243970.37899830315
2151,127812.80902241351
2152,181389.5380025374
2153,184636.31740952254
2154,100354.04709502967
2155,138196.29478075454
2156,247221.73855180264
2157,226848.82148421142
2158,251129.25056517177
2159,232889.5644360984
2160,188491.17695513944
2161,230800.05445419712
2162,353725.45161376544
2163,338823.1797415927
2164,255102.7019128807
2165,209942.34074848
2166,163415.7520685221
2167,221019.43595513847
2168,176339.5516408757
2169,194859.6155458907
2170,208564.6755087282
2171,159891.74215393228
2172,138881.05812163954
2173,201253.01192663173
2174,215794.8822551297
2175,268014.74832894496
2176,309609.3251692998
2177,242227.29125256737
2178,210443.32758520189
2179,132386.94786075823
2180,211567.36196567933
2181,198503.56368346367
2182,221199.3481207522
2183,196604.8855273397
2184,119011.70857942203
2185,118717.25148938544
2186,142591.52108821907
2187,151694.51279137813
2188,164126.52945955802
2189,303688.77416429174
2190,79061.92882139434
2191,58048.991029268014
2192,82098.26016421389
2193,126828.8254037401
2194,93287.99922551768
2195,84557.71888403367
2196,99988.175876525
2197,111615.26472707052
2198,166725.17159151164
2199,185429.68490646512
2200,146742.04108463688
2201,151712.46504682145
2202,204667.56320306537
2203,143012.50424405892
2204,183048.48100816616
2205,121478.29122724506
2206,154877.7426836448
2207,218812.9893496812
2208,255901.29937094654
2209,250431.9857430184
2210,126309.38239482947
2211,131874.48944106902
2212,124249.66282766912
2213,106149.89346810343
2214,147893.94645562168
2215,102166.18035105005
2216,149784.1281533655
2217,48858.146172121866
2218,70740.24575183995
2219,73074.55152159033
2220,29605.576657983358
2221,334715.15490271535
2222,299955.7080733579
2223,290712.06107308617
2224,213015.19580822816
2225,123978.78427888139
2226,172441.48030551051
2227,201206.68424483988
2228,289068.7228590971
2229,241128.8517675397
2230,158449.5450637724
2231,215629.74557446572
2232,181232.59639208257
2233,180986.07512895117
2234,253107.6584472502
2235,231871.11388411844
2236,241762.2097758046
2237,294640.7479460148
2238,203150.26438196667
2239,89332.15389564727
2240,156140.6771670506
2241,124999.1304069148
2242,118194.07926756673
2243,122714.87421294878
2244,103929.40614211507
2245,122959.36091270804
2246,133270.7949435418
2247,135698.2296671322
2248,127388.67126025964
2249,110993.34353342751
2250,124578.96310704591
2251,106571.35524416476
2252,186067.7804190318
2253,169458.2259099945
2254,189948.83414974966
2255,185825.1554901537
2256,173768.11451440508
2257,215122.55578550725
2258,151177.77640435036
2259,175131.01592937828
2260,143408.6330063882
2261,227665.99344013474
2262,234580.9946307614
2263,377203.2867007351
2264,425560.13718851487
2265,147332.48652568768
2266,316485.3812188692
2267,359507.9996158476
2268,409467.4238760547
2269,161023.17825615685
2270,191011.36961673183
2271,203887.97297348588
2272,200815.8483222344
2273,152911.43425143842
2274,181750.7805458096
2275,140810.9061041228
2276,187439.38930297206
2277,167914.16048740776
2278,158095.89458985318
2279,129376.3789655093
2280,101454.91582824587
2281,155347.97698108334
2282,167798.55130483845
2283,113749.57245618192
2284,121701.33518653637
2285,145968.98084002262
2286,118964.73987265135
2287,382272.5163656244
2288,290997.9395661041
2289,338689.73331456573
2290,413602.3850314665
2291,355646.88892578695
2292,412186.18007991003
2293,438201.02332125773
2294,392577.7149608044
2295,446848.6923537154
2296,254130.51288456185
2297,382981.6511609151
2298,372781.7954028776
2299,350794.7083792256
2300,325358.03684262297
2301,345932.8679738931
2302,258561.97031616996
2303,255741.86772082985
2304,250940.63019993476
2305,209790.29345793463
2306,199259.7061250654
2307,210646.2195492022
2308,234270.7290171344
2309,306522.9691669484
2310,223368.8692196472
2311,209678.60434639413
2312,180257.46746453247
2313,167593.78977460467
2314,177917.56043117668
2315,183082.9874250919
2316,211648.6920880804
2317,189817.37016324623
2318,182367.5188656262
2319,188127.72850795405
2320,183955.3617111105
2321,240993.74657005264
2322,200036.96995400725
2323,206550.83955458942
2324,197603.02657831198
2325,212833.9900868605
2326,185258.83115231356
2327,198821.10171300155
2328,222400.26187022886
2329,192105.51016216277
2330,181228.2507112447
2331,325026.1215909437
2332,396629.0993848539
2333,323794.2883822949
2334,279626.6456332354
2335,308614.5874982635
2336,308941.3880782286
2337,192851.5042519687
2338,243532.66276255524
2339,227986.8909772252
2340,378752.5629688996
2341,204040.79924036964
2342,235126.36977110285
2343,227251.37205623538
2344,226168.9903922574
2345,223279.19937518524
2346,222336.62382075348
2347,203092.23458764626
2348,253912.2850516477
2349,202282.21689962607
2350,313675.514170908
2351,274529.4476314877
2352,245361.41523544077
2353,250073.33609197364
2354,158322.80017213494
2355,154981.11169040698
2356,148986.1800017489
2357,190918.04058116145
2358,202521.0163702757
2359,124246.54578969785
2360,116082.80081658618
2361,150562.9283655723
2362,248896.74549297342
2363,155675.5156433484
2364,170486.927999367
2365,210924.9280593014
2366,197444.75598475034
2367,222557.9296932181
2368,223336.63428601134
2369,211964.5125160924
2370,171498.4396709061
2371,164900.61324391834
2372,189857.49002710404
2373,289395.44972850085
2374,311431.74489764014
2375,245983.91739016707
2376,287177.39021019725
2377,314056.9246184867
2378,153820.26340155676
2379,213496.19366779778
2380,134907.3931595317
2381,161795.73111559468
2382,214579.4448122732
2383,192002.75854228222
2384,232161.15915922256
2385,164636.47054742306
2386,128925.56618349178
2387,126148.54286249267
2388,116101.84530749352
2389,116132.78005333914
2390,166803.9638897042
2391,142433.52412507747
2392,115337.3299036448
2393,180148.49394707358
2394,149959.0448929681
2395,214719.21821680915
2396,144111.71263300773
2397,206251.30341288255
2398,125749.80608695635
2399,75628.40518367861
2400,64390.29163116857
2401,135156.73448366032
2402,142666.19554466667
2403,148557.61128672416
2404,154721.92337455956
2405,149864.37898966245
2406,145711.16329474776
2407,125839.51671159785
2408,146278.9348435463
2409,106864.27463514527
2410,173332.2699073464
2411,115760.50976523844
2412,158725.59251585056
2413,125469.93217783322
2414,176711.3626535447
2415,133229.20601776027
2416,140468.6490345825
2417,146946.96434572578
2418,139675.34953051357
2419,122182.80739958404
2420,125211.97366924194
2421,151585.1144884333
2422,103124.8865370269
2423,126522.77128868568
2424,137164.24378629233
2425,210931.9415235094
2426,136415.49309927446
2427,134211.7870020881
2428,195235.30243090895
2429,101910.95091460808
2430,129726.99548331514
2431,99716.49375347554
2432,153696.33366550767
2433,155284.10827700683
2434,143130.50239828072
2435,160645.43577945261
2436,107566.41977827583
2437,90177.22727675253
2438,112889.93497435801
2439,89320.60945387435
2440,130324.69346677657
2441,98374.30627770763
2442,93661.90863932489
2443,144730.15941884305
2444,110773.26184154075
2445,82512.59146484052
2446,138035.15603040002
2447,194063.35580867162
2448,128874.25196617341
2449,119394.98221055389
2450,162453.29442697106
2451,110748.33557916083
2452,214344.3446060515
2453,92632.34867201821
2454,105182.38656378334
2455,126121.62789675285
2456,133123.34514081728
2457,150500.75554742076
2458,146380.26479579922
2459,112245.36009569076
2460,154069.06698448776
2461,137972.432331167
2462,129115.59565559082
2463,138416.65885859617
2464,186690.21323888347
2465,134046.50689717097
2466,124364.63360275346
2467,121673.35925475211
2468,91943.10519690829
2469,85527.92381445505
2470,208793.43283187674
2471,221037.7460654084
2472,175076.51471471688
2473,113850.88180133462
2474,61777.8019234573
2475,204426.89617264498
2476,112680.87208810606
2477,107081.9165464568
2478,143437.55178630742
2479,99486.69249991927
2480,162096.54623151832
2481,131028.32934857236
2482,111613.18033308483
2483,102975.31908306904
2484,130559.44467464526
2485,127273.87133799767
2486,146779.49701423087
2487,189999.74617897702
2488,173578.5442263097
2489,161830.02633609163
2490,143295.6868130084
2491,100353.50431928184
2492,194816.55048232904
2493,161074.39123847586
2494,152636.57129628962
2495,71505.38735068205
2496,224233.21003331424
2497,154940.68916609144
2498,114634.98565441027
2499,75588.42651667504
2500,111832.0459018115
2501,140392.69191414962
2502,136542.96942703595
2503,103859.28796355712
2504,194479.93275266356
2505,232919.6821510241
2506,249713.54853148008
2507,269140.6079296946
2508,247253.07863019558
2509,220349.34319789516
2510,211677.05314588064
2511,178122.88393945136
2512,216093.7428640689
2513,220983.47972278524
2514,265837.37727521075
2515,154351.82204432477
2516,175758.9724003459
2517,151498.10255575582
2518,154768.31936895108
2519,254597.7057748051
2520,229088.67878650356
2521,187641.51115761016
2522,220689.60241864243
2523,105665.80872082844
2524,139447.41345000215
2525,142127.4219794338
2526,157258.808368865
2527,130111.25049969618
2528,139013.47489018267
2529,166255.47867525351
2530,129355.15835972392
2531,257683.08413985913
2532,219217.0434038529
2533,198414.65007789497
2534,245384.92850478046
2535,266412.77535785706
2536,217571.06275516975
2537,259872.22189747245
2538,187871.0974298587
2539,191691.62057430047
2540,186642.7109128476
2541,179298.56455409288
2542,165520.59268369904
2543,103768.11226276692
2544,113719.37015568808
2545,134594.42189033522
2546,121874.95874652808
2547,145750.1547811075
2548,166144.83970879373
2549,150716.47036097368
2550,561820.0686145802
2551,137047.45374173025
2552,135092.12383386103
2553,63332.38365060545
2554,87747.73001281964
2555,96845.31348504295
2556,92105.92146369949
2557,101564.33439087629
2558,181893.39585490606
2559,151553.0069650149
2560,174737.72877673962
2561,162612.3273913372
2562,161060.7074837269
2563,159154.5936725409
2564,214621.37073007337
2565,165766.11094218207
2566,154342.45461135387
2567,140147.9937972483
2568,219214.01393421838
2569,232703.72947542835
2570,119495.20213979884
2571,189378.05845630175
2572,166516.24388862314
2573,218283.57515248266
2574,311014.1015290501
2575,142514.1688903494
2576,135220.9732826788
2577,166445.8592639636
2578,66146.39243801974
2579,25161.949235428474
2580,101563.740448091
2581,119338.30659523781
2582,126820.77267935505
2583,274886.23081540543
2584,160791.9294340795
2585,182546.6795749289
2586,211484.3884432527
2587,201016.4878687517
2588,132128.69533698313
2589,145254.74167369917
2590,202343.59802608
2591,233146.13457172475
2592,216485.13990418916
2593,252375.46856560698
2594,187196.29620481905
2595,227656.38892939483
2596,287670.04062282754
2597,203356.75766007561
2598,283197.71317997813
2599,341313.52142787736
2600,172894.60726312507
2601,140767.95061377814
2602,71787.80208785913
2603,89388.0453569637
2604,84928.9606571637
2605,65588.61581631505
2606,132439.89322206535
2607,225399.78686831956
2608,195546.31852596294
2609,160035.19042751385
2610,110821.88543407974
2611,113084.73779010837
2612,155646.41486872808
2613,127529.73840104457
2614,114095.4439505245
2615,166117.7193905954
2616,155463.43507600046
2617,197739.66630852007
2618,227548.60117679182
2619,206405.5520275032
2620,194194.4250042205
2621,176568.60668420926
2622,181175.87697983178
2623,231184.2559678788
2624,290247.39482722577
2625,265928.2777482166
2626,174303.9570002795
2627,181729.9903123206
2628,465141.5198286119
2629,495151.6998725323
2630,390611.53129204933
2631,439626.20342504594
2632,410753.68571655225
2633,307567.71609354584
2634,411333.95768027625
2635,149417.07143756008
2636,173229.85260803642
2637,203290.44650202902
2638,270361.08062460297
2639,194889.4021050941
2640,152595.66414067586
2641,103031.66371286783
2642,169229.9438822618
2643,110567.12577520864
2644,105800.02590451686
2645,110168.7613198533
2646,95368.2593147434
2647,106414.58084159222
2648,138604.058593951
2649,158661.17477252526
2650,137006.06793500116
2651,139315.7935823056
2652,377641.83922340686
2653,255263.50583248393
2654,273293.34810576885
2655,403300.9287111301
2656,333095.4544703311
2657,352475.552138589
2658,326992.8267306962
2659,338561.72691392637
2660,361666.5478392829
2661,355576.83310529846
2662,377323.232349152
2663,276105.1548677104
2664,303280.0779416012
2665,343304.6984726056
2666,298595.36537019594
2667,180849.82802115957
2668,187663.3919223575
2669,186331.1322810531
2670,270763.7622654753
2671,192319.75440120592
2672,199449.3734882676
2673,193729.00815430918
2674,189112.1976838649
2675,196142.03573517594
2676,194575.68084750924
2677,201511.59100475285
2678,250589.16534063237
2679,291904.8222996259
2680,298866.5329156244
2681,411326.14076488896
2682,327878.8191672621
2683,483537.8082634263
2684,335138.09585929493
2685,338129.12330469716
2686,240383.69891827757
2687,294432.16237403033
2688,211651.8215458187
2689,220802.24047798227
2690,359222.54198186146
2691,195241.99860208255
2692,162471.2441926407
2693,203739.97168184986
2694,145680.202720613
2695,199510.0287591754
2696,184843.76070916414
2697,183806.2615215262
2698,204299.4389380585
2699,165544.08529866923
2700,147927.1332845296
2701,146413.14096945297
2702,106720.62983336608
2703,127623.49661022931
2704,149065.69864766818
2705,112066.17016414407
2706,93260.73953454982
2707,119475.50187700026
2708,137312.6257773061
2709,117620.80350167357
2710,134973.240646791
2711,284993.06941387436
2712,406094.40001265315
2713,163618.01514339336
2714,146458.29393499118
2715,170438.31567887258
2716,133379.94868541782
2717,182670.33614242572
2718,213572.92913492577
2719,135465.4491210081
2720,182862.73090375395
2721,123664.97283297515
2722,153531.31364193716
2723,139471.62565045478
2724,118176.77399997687
2725,126542.74307352124
2726,129078.34224511293
2727,164819.3178194645
2728,191342.08906787058
2729,145069.62233295006
2730,145564.08812802954
2731,142214.0838994141
2732,142148.73011740035
2733,157600.09954651742
